user_id,window_start,window_end,n_points,mean_speed,max_speed,std_speed,total_distance,mean_direction_change,max_direction_change,stationary_ratio,max_distance_from_home,mean_distance_from_home,mean_zone_risk,max_zone_risk,gps_accuracy_mean,gps_accuracy_std,mean_hour_sin,mean_hour_cos,night_ratio,rush_hour_ratio,mean_altitude,label,home_lat,home_lng
0,2024-03-15T20:00:00,2024-03-15T20:09:00,10,1.617223713452312,2.229711806861038,0.43560293360993024,15.571657049149785,0.11441041695396618,0.3636806368632672,0.0,4730.72136606207,4727.157932083568,0.85,0.85,14.798026431238094,4.115534918780742,-0.8660254037844386,0.5000000000000001,0.0,0.0,3700.0,0,-16.5434008306598,-68.19491591478561
0,2024-03-15T20:10:00,2024-03-15T20:19:00,10,1.5677621881156363,2.0535393869946246,0.43229382213337314,15.29094169284263,0.06598861665848911,0.13374446827535513,0.0,4727.893943696593,4721.202078757741,0.85,0.85,15.128206111843042,3.406364180389617,-0.8660254037844386,0.5000000000000001,0.0,0.0,3700.0,0,-16.5434008306598,-68.19491591478561
0,2024-03-15T20:20:00,2024-03-15T20:29:00,10,1.7175904301824985,2.360495646432181,0.48768395267068093,17.25911797125485,0.19813976915309392,0.7278953049243806,0.0,4712.915599704206,4708.677722029926,0.85,0.85,14.798391611657436,2.578169849112799,-0.8660254037844386,0.5000000000000001,0.0,0.0,3700.0,0,-16.5434008306598,-68.19491591478561
0,2024-03-15T20:30:00,2024-03-15T20:39:00,10,1.4935976817115562,3.08397256879988,0.8384629544178664,14.612051597446687,0.21773448208330812,0.5303045452019601,0.1,4713.670390503118,4707.4135628198455,0.85,0.85,15.833348200795635,3.62323150326135,-0.8660254037844386,0.5000000000000001,0.0,0.0,3700.0,0,-16.5434008306598,-68.19491591478561
0,2024-03-15T20:40:00,2024-03-15T20:49:00,10,1.5609676515833208,2.5456002446988184,0.8217793201938581,16.45807682323723,0.22748061883623344,0.5,0.1,4719.616894441445,4717.528308944551,0.85,0.85,16.253227768880002,2.8714806940928965,-0.8660254037844386,0.5000000000000001,0.0,0.0,3700.0,0,-16.5434008306598,-68.19491591478561
0,2024-03-15T20:50:00,2024-03-15T20:59:00,10,1.5553099057093256,2.670054709061053,0.8987293719056249,14.68223425570951,0.21152215541552583,0.5,0.2,4719.143278754874,4717.487537773103,0.85,0.85,14.266510591897795,2.6393525783655103,-0.8660254037844386,0.5000000000000001,0.0,0.0,3700.0,0,-16.5434008306598,-68.19491591478561
0,2024-03-15T04:00:00,2024-03-15T04:09:00,10,1.565523756141398,2.345956142696725,0.43612045478697276,15.6977116957903,0.1262602011784435,0.5991257792557004,0.0,7496.228570363404,7492.584669267267,0.9,0.9,17.34777812536533,3.1100032189294002,0.8660254037844386,0.5000000000000001,1.0,0.0,4135.0,0,-16.5434008306598,-68.19491591478561
0,2024-03-15T04:10:00,2024-03-15T04:19:00,10,1.5883134724094456,3.238184325739705,0.7234842850561075,14.035894942809778,0.1934666214582192,0.5070295715331884,0.0,7485.13445752813,7480.031185689909,0.9,0.9,17.628707066148422,3.91720040927469,0.8660254037844386,0.5000000000000001,1.0,0.0,4135.0,0,-16.5434008306598,-68.19491591478561
0,2024-03-15T04:20:00,2024-03-15T04:29:00,10,1.5736904447855526,2.3020253540005355,0.49513143510486446,16.124585292910325,0.18725477017158748,0.9751039834419158,0.0,7474.059449542118,7472.30028864505,0.9,0.9,15.23269328642834,3.444888234460802,0.8660254037844386,0.5000000000000001,1.0,0.0,4135.0,0,-16.5434008306598,-68.19491591478561
0,2024-03-15T04:30:00,2024-03-15T04:39:00,10,1.7250591430731148,2.676297303539031,0.47113085967544416,17.32443109830009,0.25018349957609337,0.9298515889273509,0.0,7475.86038098953,7471.308764570997,0.9,0.9,15.540475880244182,2.0070463791299846,0.8660254037844386,0.5000000000000001,1.0,0.0,4135.0,0,-16.5434008306598,-68.19491591478561
0,2024-03-15T04:40:00,2024-03-15T04:49:00,10,1.572228868469883,2.8057434648921644,0.7642171430077257,15.245680011710029,0.14378693505610202,0.5,0.1,7471.994646677118,7465.251865715776,0.9,0.9,16.316179190732278,2.012760299550615,0.8660254037844386,0.5000000000000001,1.0,0.0,4135.0,0,-16.5434008306598,-68.19491591478561
0,2024-03-15T04:50:00,2024-03-15T04:59:00,10,1.5405199698067555,2.52403721043755,0.5123270430859668,15.781760491597291,0.18728616958568653,0.620841490873163,0.0,7468.161250884287,7466.8454633574565,0.9,0.9,15.009364108447361,3.604957800458858,0.8660254037844386,0.5000000000000001,1.0,0.0,4135.0,0,-16.5434008306598,-68.19491591478561
0,2024-03-15T00:00:00,2024-03-15T00:09:00,10,1.8562571412695887,4.444819345149682,1.867633630946412,16.662193364503192,0.1973120868891059,0.5,0.0,485.3021846232033,476.39479632529594,0.35,0.35,9.08349559858823,1.9169965801147757,0.0,1.0,1.0,0.0,4155.0,1,-16.5434008306598,-68.19491591478561
0,2024-03-15T00:10:00,2024-03-15T00:19:00,10,1.5769765950142194,4.096218270303827,1.442466893579646,16.43885791459589,0.3730232125187126,0.5,0.1,473.80136214998765,472.22271264183865,0.35,0.35,10.431670893819943,3.5074152406881547,0.0,1.0,1.0,0.0,4155.0,1,-16.5434008306598,-68.19491591478561
0,2024-03-15T00:20:00,2024-03-15T00:29:00,10,2.15442311105409,4.313884457469715,1.5955417746282756,23.889550409581126,0.0839147388975754,0.21550532258581243,0.2,471.6966736976852,460.76607765888014,0.35,0.35,12.254712505304735,3.449740696085402,0.0,1.0,1.0,0.0,4155.0,1,-16.5434008306598,-68.19491591478561
0,2024-03-15T00:30:00,2024-03-15T00:39:00,10,0.9705737231523915,2.544596021371804,1.0308153126884179,8.256893237475964,0.3128828542815384,0.5479046923094937,0.0,447.27353834553827,445.48482604216804,0.35,0.35,10.502870345432301,2.110975525403304,0.0,1.0,1.0,0.0,4155.0,1,-16.5434008306598,-68.19491591478561
0,2024-03-15T00:40:00,2024-03-15T00:49:00,10,2.045796298318419,5.954939842715454,1.5972954718954202,21.570212287256687,0.36175926091105326,0.9944228483999498,0.1,456.7388022257493,450.79347401764596,0.35,0.35,10.66784041593839,3.0780343105615158,0.0,1.0,1.0,0.0,4155.0,1,-16.5434008306598,-68.19491591478561
0,2024-03-15T00:50:00,2024-03-15T00:59:00,10,0.9388608671259444,3.0631617347169984,1.0407974195859628,10.421355625024457,0.30184419453198574,0.744511308242133,0.4,456.7388022257493,454.0392720811436,0.35,0.35,11.084146769382247,2.695300058990924,0.0,1.0,1.0,0.0,4155.0,1,-16.5434008306598,-68.19491591478561
0,2024-03-15T06:00:00,2024-03-15T06:09:00,10,1.848501276053388,2.6094934655919464,0.4770908368302219,19.063807794971726,0.06881824623834275,0.16942562092570784,0.0,4296.119748079952,4291.373104783551,0.6500000000000001,0.65,9.57065426707053,2.826230098324137,1.0,6.123233995736766e-17,0.0,0.0,4145.0,0,-16.5434008306598,-68.19491591478561
0,2024-03-15T06:10:00,2024-03-15T06:19:00,10,1.8611839805940218,2.4275104933213885,0.4448540141151614,18.17910368071514,0.1451897637731227,0.2877153763932609,0.0,4307.531463323434,4302.02417925874,0.6500000000000001,0.65,10.756162333223454,2.342051891524075,1.0,6.123233995736766e-17,0.0,0.0,4145.0,0,-16.5434008306598,-68.19491591478561
